, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
0,0.16620046271501585,0.18700258460404365,-0.1912578825202675,-0.8411737589714794,2.1601956686686035,0.3393351207455773,-0.4714371014236344,-0.4005334941278335,0.6446341025352148,0.9940158175972433,-1.0139394903748078,0.42923164437955813,1.0676630515297036,-0.11706709344688844,0.16987286629780377,-1.2579325971338906,-0.7844012865066885,0.8967382107267782,-0.6807704281459448,-0.7227942535027267,-0.5681095229079609,0.10277305703177099,-0.27482437638987095,0.09802562073254402,-1.3786150038358571,-0.250712045715024,-0.2171001351614524,0.03272708423340384,0.8942302227187754,-0.2181003418558785,-0.6775521124965885,1.506800128362379,0.9141445485741801,-0.46758305811777695,0.13792469407708347,-0.8069637222833183,-0.4345918422047478,-0.9580435336937062,0.7124819250702351,0.155040110012736,-0.6136611385171006,0.1899368018389153,0.056454399577345014,-0.8510172866900296,0.5424956256595428,1.6682372039202986,-0.4074320531520725,-0.5113953470719831,1.237862239767959,-1.2299347722790341,0.33533373346132844,0.8997097831028263,-0.8356051050770202,0.7387304297542167,-0.398709506969949,0.7458826747242371,1.2255037536440059,-0.19043109384231424,-1.31865693451817,-0.5940131276346571,-0.977719034646441,0.4067729609806509,-1.6941883735639764,1.4642059817857382,0.2588089198218946,-0.2936396577156217,0.8202240525900776,-1.4268989746691867,-0.8447776738334031,0.6717769012273652,-0.6471315163616044,-1.0065581296845358,-0.09064647354435931,-1.095466390662376,-0.3853179578803541,0.5892955295674018,-0.27345333111105175,1.004532718532932,-0.7668229314476085,0.0881889013950093,0.6060001267885204,-0.3676283955771143,-1.2568175672285948,0.05035966388877357,-0.16433465049802037,0.09795035682465818,-1.432839974117309,-0.16146698575020077,-0.2805141307214076,0.07812771520116639,-0.7686005253381193,0.24453207800770857,-0.061687663005518624,1.022694255345445,1.8340404448918708, I, I, H, J, K
1,0.5606430104443398,0.8940785968220978,-0.17354719266408558,1.7024471148619544,-0.5479866818876743,-0.17648131498522332,-0.46900270814335104,-0.5859147391262515,-0.8416396223905773,-0.3327151642750188,-1.2241926518224413,-0.5631623012427107,0.433145724466388,-0.5574982743517809,-1.747441705776485,-0.4433867696231959,-1.3077832455643548,-0.8599039368851279,1.1026343541663335,-0.815789355781596,-0.978688356694914,-0.017765908110458813,-0.3352424986608301,1.2278401490754454,1.3270898507189852,-1.6169498688222688,-0.9948808249214075,1.1366717529990504,-1.4019142521188948,2.4605354528163974,-0.40150522633556945,0.12587455285743235,-1.0668373312640285,0.6592524221709106,0.9497175176010924,0.11152723642927131,0.6407324934481409,1.02200958714688,0.004836554972360105,-0.7632858228819693,0.029097116079181133,0.9614086008543326,0.09589126981256843,-0.12443723766697978,-0.004649715633194833,-0.6374105850868405,-1.8064624245551686,-1.660263816950504,-1.4636421514577138,-0.9942702840583488,-0.6961833415049955,-0.8653029989395028,-1.1862951385548977,0.6840160352104856,0.8620265651783008,-0.49731336724884206,0.3801990308076603,-1.0088999275273796,-0.6464557414250169,-0.04618094472473421,-1.2931711875126892,-0.5749368036522369,-0.657967795680869,1.4642059817857382,-0.38614978312090187,-1.1238065118470637,-0.9507867675027344,0.7914169550783144,-0.43950784612882243,-1.2595450691188563,0.24170398440492044,0.29720546513552815,-1.06164630940148,-0.9967616200898692,-0.3890003019703226,-1.0201307931389145,-0.2529041094420919,-0.7591419969656145,-0.6379520668749931,0.2480721540987779,0.23018272902261885,1.2841288755627438,-1.51139974051909,-1.2486533741279684,0.5382338011289457,-0.2336666815000774,-1.3003300728058755,-1.33908049618975,0.42373403691890593,-0.7090438065688182,0.1879631818212579,-0.7738690472264963,-0.27741928907185426,-0.31135311553192496,0.07398592498166935, H, I, H, I, I
2,1.2966522187265166,-0.6092898376195645,0.04211124645522278,-0.4114478356822955,0.2370936882819599,-1.4536543715391093,0.028372831506504152,-1.8535382969408325,-0.21608924304240687,0.9940158175972433,0.7199069894322113,0.9374307069767277,-0.6583261209228272,-0.3983436723016516,-0.7233926933920356,-1.2579325971338906,-0.787574936066741,0.32804778093655157,-0.6431187751180716,1.8321419954885814,-0.7649639966103314,-0.3151428393064238,-0.4722151296136265,-0.11158535935793584,1.3270898507189852,0.20210255792160686,-1.212612474231066,1.4581421108943287,0.5113580455846868,0.11770839208483767,0.3911267879137912,-0.2274320106813481,-1.005955099174041,-0.7250518671797055,1.2457624585600173,0.8766394742422488,-1.098490392802269,1.2257563543314325,-0.21490110433174964,-0.16195336217224798,-0.41966218934101895,0.8094744440739108,-0.07561184127850358,-0.6422804525716226,1.5275925089746374,-0.6949822462429625,-0.21914684572982895,-0.3352394457057919,0.3116539018734531,-0.34231608501614647,0.2853076291032902,0.2902607130700252,0.06288129762673599,0.6119777274150731,0.18317978355212922,-0.29910689475155694,0.07198950362628684,0.050906517761179375,-0.4546262258047891,-0.2175898866940683,1.2209682978598435,-0.010429838098995052,0.308226018768529,-0.9079102928197331,-0.06955653012450204,-0.6128656014283924,0.8202240525900776,-0.6929286315045042,0.5017735208147366,0.3482529655541693,0.366963870199201,-1.377194602647773,-0.23860058065216394,-1.3828625420861673,-0.6867872900612079,0.08432791228771,1.500211288894319,0.11842739033004977,1.4452458326212438,0.3830919381919282,-0.9675682564919694,1.2841288755627438,0.20562495207078257,0.03787336681266694,0.15187673994768414,-0.38569715921102177,0.25417136449404687,0.193539880926199,-0.578185749795397,-0.366778274029888,-0.18117340354488368,0.7415064749545597,-0.7826900035625267,-0.09448468895061125,-1.1199415558754628, G, I, K, J, G
3,-0.8543611190780006,-0.9959879134360324,-1.1089398641917514,-1.4761240439049483,-1.967589723964079,-1.4536543715391093,-0.9916268019753148,-1.1739943815146172,-0.9680655517798835,-1.4127275308337106,-0.3155884047205027,-1.5133270266337542,-0.25245287289588125,-1.7988803423022603,-1.0746187562094651,-1.0826823141842747,-0.7695279486892416,-0.5491866491475756,-1.1581044459904173,-0.5633698752312342,-2.127803635492894,-0.29106555551222746,-0.5497560208265888,-0.3857305126975276,-0.7670285323880403,-0.0629161561890616,-0.7886584889893788,-2.3189213585565227,-0.6080904574423533,-0.5962477348260111,-1.1237642506606054,-1.5959090295761373,-1.1910587492076559,1.3926614313703518,-1.5231801756231607,-1.7004481788398282,-1.383039331124688,-0.5989883855383334,-0.297734675036389,-0.949592528483877,-1.3486776719279387,-1.094144069269653,-0.4770078735811785,-0.9854118407589098,-0.854681243130024,-1.0570684016827077,-1.3283820844057297,-0.5048418828427841,-1.4636421514577138,0.2617345870391493,-1.5627702183804018,-0.2178022994500241,-0.6643939731861099,-1.9600535487709074,-0.08672301447050085,-0.5002497841750907,-0.9780489972035573,-1.932833638358624,1.3956723744619444,-1.3805985202077335,-0.6900286951607231,-1.2450313430380546,-0.657967795680869,-2.184501447069347,-1.190014549379572,-2.1409483642403155,-1.2577050935111227,-0.7475114219803062,0.9575801934254975,0.683941425302808,-0.702272391070008,-0.5197024617901763,-1.06938303603945,-0.7308946074350046,1.3524618306157963,-0.20575729850657956,-0.5226658565315744,-1.0673089134896565,-1.4002800763534773,-1.263593288814328,-1.420956655968496,-2.094627001164801,0.20562495207078257,0.4457818566956228,-0.7493934438122398,-0.7108907879669409,0.7478309993569179,0.15541973075232302,-1.3709878125631474,-1.8324203612692307,0.12213212973198277,-1.200647765873995,-0.23245722169332625,-1.5079747976306865,-1.177631094585173, K, H, I, I, H
4,-1.7410439699105407,0.004648246161216837,-0.6196656947936455,-0.446957837845842,1.0709304861574236,-0.804356859333191,-0.17511017864362827,0.5709502181740825,-1.1013936555366988,0.9940158175972433,-1.2241926518224413,-1.305634925930384,-0.229592432957519,-0.11706709344688844,-0.6290377896540236,-1.345172695691861,-0.7543697320923883,0.30818974353616346,1.1026343541663335,1.8321419954885814,-0.3996492801330764,0.48140617367010324,-0.7179669380705314,-0.4554195440789003,-0.7409117514457246,0.24564399604953654,0.16130696831763325,-0.16098071285969634,-0.32964844265552024,-1.938497256637219,0.3911267879137912,-0.2945789531045114,-0.44373505009958586,-0.7481069165632362,-0.9915125109404862,0.17542383825757224,-0.5372786811800929,-0.1994695157075072,-0.23185912442590595,-0.5096892819512291,-1.4921855118246234,0.3452654460125615,-0.8166295394337463,-0.6740780522566168,-0.5671390199390838,-0.6913333521679575,-1.8064624245551686,0.40330050700117603,-1.4636421514577138,0.25864547659044407,-0.589580789410366,-0.1315611521778661,-0.6610677336063345,-0.45638444065745487,-1.33677352876768,0.1293676944646993,-0.35436091556400195,0.41248886548913516,-0.900964530058721,-1.7055913180052666,-0.140584462745171,-2.084191367632075,-0.657967795680869,0.12541764130351685,0.009666537071110416,-0.09207267981197415,0.002422139267372064,-1.4268989746691867,-0.6007030057055214,-0.227077357732415,-1.2148492332008507,0.10280835922147043,-1.0241009260435785,-0.3865120737646062,-0.8633570704858792,0.003788251285757768,1.500211288894319,-1.0156788623889277,-0.9734586845987205,0.4251598864575949,0.1629460235699637,-0.7919335895186438,-2.2369885100647178,-1.082096740746295,-0.3131074496067507,-0.3848459005524376,0.43938900564367633,-0.04225151685214287,1.4917470254204306,0.18786189973779543,0.43296578037991434,-0.5936258201719471,-0.23111166072325365,-0.2428020080341157,0.08803563287855802, H, H, K, J, J
5,-1.4924831971241665,-0.9586378160611776,-2.268854936233943,-0.8784898418948829,1.0709304861574236,-0.8364778563632855,-1.0714662595770044,0.4861772133732035,-0.8371388351453581,-1.349147352742155,-0.24945070567226685,-0.3173159209494216,-0.41535570326246807,-1.1770157046844776,-2.2874900090707424,-0.8830693754011758,1.249180724322686,0.20521042525889172,-2.314731293583733,-2.420638547728165,-1.9267955296935815,0.10277305703177099,-1.3464281534372984,0.4674602397864923,-0.07656687315505632,-1.9857470204843697,-2.0639118392399656,-0.24362862219583584,-1.3179604027798788,0.004662867934851033,-0.6583100399703596,-0.3174395982265772,-0.5063808044868974,0.08854236303957193,-1.2622151294955875,-0.9620270118773625,-0.1795777043606205,0.6499396028890668,-0.2098155297494101,-1.2661594460720633,-1.6220400565969308,-1.4937534654352151,0.5630918989322933,-0.8799551951028798,-0.9255843208905832,-1.4011217817873385,0.3818264515114096,-1.186584729882114,1.0054501356986056,-0.604196424945789,-0.3145571652627342,-1.6589165335658322,-2.550650612380146,1.3847885740280466,0.25212659650797037,-0.4247685306377761,-0.39067262351751386,-0.9517834109841314,-0.17693681232189268,-1.3578492734214904,-1.4903743564095568,-2.1835703715032384,0.3425983249485367,-0.8076500291056727,-0.7085309503043434,1.2140183576459522,0.8202240525900776,-0.2335911014957391,0.5618674777304923,-0.6536803639208738,1.6069601981252692,-0.898881210236393,0.5548310231305023,-1.6509066113082864,-1.1595673499749408,-1.2867703857119397,1.500211288894319,-1.3306262209110808,-0.0415064475183974,-0.36406235493089456,-0.03218129664454683,-1.446112972087021,-1.4836220040467936,-1.2486533741279684,-1.168436512524888,0.8880037540361546,-1.2984393884398244,-0.6663798170696036,1.4917470254204306,-0.20137235114998375,-0.3294567801501853,-0.5262041489186641,0.1919166948896709,-0.9461177262412066,0.22402713790057585, J, H, I, I, J
6,-1.3326335062300227,0.1115776089490886,-1.780231218439358,-1.381055802337425,-1.8869636514382977,-0.6232303386091671,-0.8751707380897868,-1.057142716222445,-2.689106669333751,0.9940158175972433,-1.2241926518224413,0.9374307069767277,-0.9764951018212359,-1.6731195040643252,-1.5459304513825212,-1.2579325971338906,-2.8694000853160166,-0.7666333524834584,1.1026343541663335,1.8321419954885814,-1.973534650250232,0.10277305703177099,-1.0754372788334647,-0.17221118475423788,-1.8122823600774904,-1.9500029394638956,-1.43751426506492,-0.6017717871173783,-1.3690261042779697,2.4605354528163974,-0.6528345749933698,1.506800128362379,1.6525597546473914,-0.9581849213322612,-2.1032218546335377,-2.0003563650148997,-1.0766231484729705,-1.6391850525126193,-1.258142960510892,0.48739632915455966,-2.9933065762733104,-1.4937534654352151,-1.3689497850239434,-1.3347422920184897,-0.3183197939904129,-1.3134706455653193,-1.3877539675465491,-1.238037754333469,-0.3333988099727714,-0.3464623701045378,-0.22100667473336993,-0.6170750089930341,-0.8317616652288058,-0.43864753477146207,0.09186351907626653,-0.9179737833620335,-1.6874593198487293,-1.4868492770217094,-0.6683875954877614,-0.3216314597907756,-0.3452681995669276,-1.120485489322159,-0.8485522847251739,-0.47087555670921216,-2.089840572469434,-0.8851639356111969,-0.5494473047147115,-0.8099057775611481,-2.126753265051958,-0.6079488830694267,-1.1955230493684719,-0.5513928749161143,-0.9652562031374473,1.2815283785725602,1.3524618306157963,-1.7062388578593857,1.500211288894319,-1.4428931367614597,-2.035696731528526,-1.401818564936874,-0.8630476693911749,-1.2936884304956247,-2.401038660724942,-0.8812650487417684,-0.7477011968767486,-1.829780715137976,-2.0085715467692964,-1.3905691817600536,1.4917470254204306,-0.6090280506855473,0.20432080703170383,-0.7738690472264963,-1.2864342551005539,-1.8666712406387918,-0.4761440149491233, K, H, K, I, G
7,0.38318819046025976,-0.006409737304153874,0.2161063170806921,0.00556035197090437,-0.5403581054381604,0.47810235159557113,-0.8751707380897868,-0.8864009471089374,0.6008362025743151,-0.2734600937418203,0.16075946997395346,-0.3017805195636098,-1.345997318813536,-0.18644374108490955,-0.3217542913171927,0.36230897435433224,0.9766103741445267,0.5485818826785229,0.6597839305672308,-0.616319400564611,0.7318257345129251,0.10277305703177099,-0.7248548294969184,0.6476751023511464,-0.08790183120436239,-0.018318469781847358,1.5825243455820082,-0.09751214021913877,0.3432554803336398,-0.5303101726056739,1.2351257001597074,-0.34721878517932914,-0.08008934528249795,0.0006473208643781604,1.591890798773719,0.3258589074415083,-0.042362317776645245,0.08188749263096776,0.8975187501312593,-0.7912651596577605,0.8216699485311864,0.3004343704064949,0.14403689100233918,0.2449980411943965,0.36881023016366227,1.6682372039202986,-1.8064624245551686,-1.027464692961632,-0.37008361747503826,0.4204056218779073,0.04188991874969738,-0.32681461651849647,-0.1353952439993545,0.1056819423431361,0.24992111421619254,0.7265011411475029,0.0071247963297961575,0.3574065581791123,-0.0009280668187232746,-0.03850557806606422,-0.14585379169807527,0.5992447155647951,0.6026788821560144,-0.31119071527819486,-0.6103027769459016,0.4678123687797239,0.7930045489278617,-1.4268989746691867,-0.042435864700250646,0.751901931805002,0.38787731886057936,-1.377194602647773,-0.5365326297447391,0.13797824134354228,0.42234102328996276,0.1507123284601437,0.09269341435137039,0.24488040628205665,-0.41302069341543757,0.6990144547229389,-1.3598967259212857,1.2841288755627438,-0.09620457190415757,1.0775092919268578,-0.9415805308175605,0.4592426836148909,0.4399727043920064,0.3660781609209893,-0.44827517078902324,0.5586276951624151,1.2760285587476397,-0.06197998900465602,0.6219218005283719,1.3559387089814023,0.1947779306073849, H, I, I, K, K
8,0.8111995926517069,0.48800636322426266,0.13177603666638643,-0.35715465056343976,-0.5178988002337237,0.44945731966122676,0.35083306720589913,0.5504387667766839,0.8787347618552044,0.9513989980448231,1.605924356871588,0.9691858988545184,1.3778190572198048,0.6583859740705036,-0.06615275237926546,0.004859597314528321,1.249180724322686,0.39269810821176776,0.07185220826619847,1.8321419954885814,1.8043235728084803,1.1488121217273062,0.16609112043959035,1.4392318067149996,1.3270898507189852,0.5212865163049437,0.47625612156306435,1.6506111590750705,-0.004827850385805783,2.4605354528163974,0.8446246482820742,-0.3685443349124047,-0.8221545224375701,1.3926614313703518,0.23463048158071215,0.5598402159843808,0.913104317127416,1.199795134182674,-0.009126466559244708,-0.482954684384376,1.2395404613456356,0.8745068020278977,1.3758285994810524,0.9100629148572421,0.9423499479779873,-0.2946068886049034,-1.8064624245551686,0.5643202903455359,0.7720507750918502,1.7622546459133301,-0.7456812518360267,-0.1315611521778661,0.4136171777982697,0.5675222980517063,0.6684354578006638,-1.7354995926461119,1.2255037536440059,1.8045152507461535,1.3956723744619444,0.616520766935902,-0.12961888246358333,1.6062988916350376,1.0647114646022982,-1.2511732113925518,0.08579084863317135,-0.45342860660623396,-0.11744631843504519,1.1789265772356161,0.9753708529074573,0.3407832375425954,1.0272536936698322,-1.377194602647773,0.26571078431111145,1.2815283785725602,-1.1304959397954493,1.457943554832869,0.6255719200761796,0.4330795514838206,1.0762797478177653,0.4513464335174478,-0.7865474446390092,-1.0459745663675424,0.9174940850319654,1.229409695596939,1.817306733922193,0.8039288872746467,-0.7208983129342978,1.8149354309370394,0.7678178958287973,0.024065883475986906,0.8121230990911589,1.4955252171102733,-0.2095422418585555,1.1812478123358467,0.6106480063915434, I, I, G, J, K
9,2.634081717926023,0.46410829497378636,-0.7923055968020833,-0.7941017647955136,-0.23016080935953395,0.17604390173551074,1.1188263015463322,0.859618023402582,-0.8416396223905773,0.2777835240936915,-1.125371859704669,-1.280455949993068,-1.5951630529226568,-0.4169600554299768,-0.49257159318822147,1.2160357064426552,-0.7636127990157915,0.08853166479985894,0.27867376700629104,-0.6941386338958446,1.8043235728084803,0.11964349187296024,-0.7851366571026671,-0.2893529151394573,-0.7708717519208145,0.21256395009799678,0.04089968827144439,0.0747398583724364,-1.2762046599983747,2.4605354528163974,-1.958913175371557,0.45689383743307704,-0.3526320765859121,0.08258740872196701,-0.9285435865079545,0.19621271367817023,1.1253572878894116,0.7383711028924106,1.3566856192677097,-0.10242119188326555,1.2554795759551982,-0.05778017411603311,0.1616613330101156,-0.5111482231714508,-0.6738527102140967,1.6682372039202986,-1.8064624245551686,0.3003109061683101,0.09286451954820003,0.35997651529702596,-0.5940874920247408,-0.13733767187996387,-0.15376663369745466,0.06452915778107993,-1.0632166726845949,-0.29045334164166253,1.2255037536440059,-0.48905713217941343,1.3196588792111503,-0.5736700130035441,-0.03433856557173646,0.012942064517084122,0.26837529891118717,-1.2223911662249387,0.4412464841514633,-0.34845199934569104,0.8202240525900776,-1.4268989746691867,-1.1200191588632742,1.2304924050386052,0.0630213498982486,-1.377194602647773,-1.0992344746456149,0.12062410223325044,-0.1749213174413427,0.5898691358628135,-0.305535552054648,-1.3306262209110808,0.33994936344263166,0.2515106714617889,1.647164529835046,-0.9358848083327898,-0.42534436313967405,1.143538059469965,0.3013926032079571,0.6329439866854071,1.850388711772957,0.15241632498104793,0.1837715993985685,1.2291052586133817,1.0353916479178098,-1.743508010141652,-0.539970370395187,-2.336695536987206,-0.4470158383400811, G, I, H, I, J
